Data Year,Fuel Type,ZIP,Number of Vehicles
2018,PHEV,95683,8
2018,PHEV,95685,3
2018,PHEV,95687,47
2018,PHEV,95688,42
2018,PHEV,95690,1
2018,PHEV,95691,39
2018,PHEV,95692,2
2018,PHEV,95693,9
2018,PHEV,95694,11
2018,PHEV,95695,20
2018,PHEV,95696,2
2018,PHEV,95697,1
2018,PHEV,95703,1
2018,PHEV,95709,1
2018,PHEV,95712,1
2018,PHEV,95713,7
2018,PHEV,95720,1
2018,PHEV,95722,6
2018,PHEV,95726,4
2018,PHEV,95736,1
2018,PHEV,95741,1
2018,PHEV,95742,27
2018,PHEV,95746,50
2018,PHEV,95747,68
2018,PHEV,95757,83
2018,PHEV,95758,66
2018,PHEV,95759,1
2018,PHEV,95762,105
2018,PHEV,95763,1
2018,PHEV,95765,67
2018,PHEV,95776,17
2018,PHEV,95798,1
2018,PHEV,95811,15
2018,PHEV,95814,22
2018,PHEV,95815,8
2018,PHEV,95816,113
2018,PHEV,95817,4
2018,PHEV,95818,43
2018,PHEV,95819,24
2018,PHEV,95820,18
2018,PHEV,95821,15
2018,PHEV,95822,27
2018,PHEV,95823,7
2018,PHEV,95824,2
2018,PHEV,95825,27
2018,PHEV,95826,16
2018,PHEV,95827,13
2018,PHEV,95828,21
2018,PHEV,95829,23
2018,PHEV,95830,1
2018,PHEV,95831,42
2018,PHEV,95832,7
2018,PHEV,95833,24
2018,PHEV,95834,68
2018,PHEV,95835,51
2018,PHEV,95838,8
2018,PHEV,95841,6
2018,PHEV,95842,6
2018,PHEV,95843,25
2018,PHEV,95864,31
2018,PHEV,95865,1
2018,PHEV,95866,1
2018,PHEV,95899,2
2018,PHEV,95901,4
2018,PHEV,95912,2
2018,PHEV,95914,1
2018,PHEV,95918,5
2018,PHEV,95926,16
2018,PHEV,95928,26
2018,PHEV,95932,3
2018,PHEV,95942,2
2018,PHEV,95945,10
2018,PHEV,95946,8
2018,PHEV,95949,13
2018,PHEV,95953,3
2018,PHEV,95954,1
2018,PHEV,95959,13
2018,PHEV,95961,10
2018,PHEV,95962,1
2018,PHEV,95963,6
2018,PHEV,95965,7
2018,PHEV,95966,3
2018,PHEV,95967,1
2018,PHEV,95969,11
2018,PHEV,95971,5
2018,PHEV,95973,20
2018,PHEV,95975,2
2018,PHEV,95987,1
2018,PHEV,95988,1
2018,PHEV,95991,8
2018,PHEV,95992,1
2018,PHEV,95993,10
2018,PHEV,96001,14
2018,PHEV,96002,11
2018,PHEV,96003,14
2018,PHEV,96007,6
2018,PHEV,96019,2
2018,PHEV,96021,4
2018,PHEV,96022,1
2018,PHEV,96047,1
2018,PHEV,96049,4
2018,PHEV,96064,1
2018,PHEV,96067,2
2018,PHEV,96069,2
2018,PHEV,96073,2
2018,PHEV,96075,1
2018,PHEV,96078,1
2018,PHEV,96080,3
2018,PHEV,96088,2
2018,PHEV,96093,2
2018,PHEV,96094,1
2018,PHEV,96096,1
2018,PHEV,96097,2
2018,PHEV,96137,1
2018,PHEV,96145,3
2018,PHEV,96146,1
2018,PHEV,96150,7
2018,PHEV,96158,1
2018,PHEV,96161,7
2018,PHEV,99999,479
2018,Hydrogen,90003,1
2018,Hydrogen,90004,6
2018,Hydrogen,90005,1
2018,Hydrogen,90006,1
2018,Hydrogen,90009,1
2018,Hydrogen,90012,2
2018,Hydrogen,90015,2
2018,Hydrogen,90016,1
2018,Hydrogen,90017,3
2018,Hydrogen,90018,1
2018,Hydrogen,90019,2
2018,Hydrogen,90020,1
2018,Hydrogen,90023,1
2018,Hydrogen,90024,7
2018,Hydrogen,90025,20
2018,Hydrogen,90026,1
2018,Hydrogen,90027,5
2018,Hydrogen,90029,3
2018,Hydrogen,90031,2
2018,Hydrogen,90032,2
2018,Hydrogen,90033,1
2018,Hydrogen,90034,4
2018,Hydrogen,90035,6
2018,Hydrogen,90036,4
2018,Hydrogen,90039,2
2018,Hydrogen,90042,3
2018,Hydrogen,90045,7
2018,Hydrogen,90046,8
2018,Hydrogen,90047,1
2018,Hydrogen,90048,6
2018,Hydrogen,90049,14
2018,Hydrogen,90056,1
2018,Hydrogen,90057,1
2018,Hydrogen,90062,1
2018,Hydrogen,90063,2
2018,Hydrogen,90064,4
2018,Hydrogen,90065,3
2018,Hydrogen,90066,13
2018,Hydrogen,90068,4
2018,Hydrogen,90069,2
2018,Hydrogen,90077,6
2018,Hydrogen,90094,1
2018,Hydrogen,90201,1
2018,Hydrogen,90210,3
2018,Hydrogen,90220,1
2018,Hydrogen,90230,8
2018,Hydrogen,90232,3
2018,Hydrogen,90240,1
2018,Hydrogen,90241,1
2018,Hydrogen,90242,2
2018,Hydrogen,90245,3
2018,Hydrogen,90247,2
2018,Hydrogen,90249,2
2018,Hydrogen,90250,7
2018,Hydrogen,90254,5
2018,Hydrogen,90260,1
2018,Hydrogen,90262,1
2018,Hydrogen,90265,4
2018,Hydrogen,90266,11
2018,Hydrogen,90272,9
2018,Hydrogen,90274,9
2018,Hydrogen,90275,18
2018,Hydrogen,90277,4
2018,Hydrogen,90278,14
2018,Hydrogen,90290,4
2018,Hydrogen,90291,8
2018,Hydrogen,90292,6
2018,Hydrogen,90293,4
2018,Hydrogen,90301,2
2018,Hydrogen,90302,3
2018,Hydrogen,90401,30
2018,Hydrogen,90402,7
2018,Hydrogen,90403,9
2018,Hydrogen,90404,2
2018,Hydrogen,90405,9
2018,Hydrogen,90501,8
2018,Hydrogen,90502,1
2018,Hydrogen,90503,14
2018,Hydrogen,90504,5
2018,Hydrogen,90505,13
2018,Hydrogen,90601,1
2018,Hydrogen,90603,1
2018,Hydrogen,90604,1
2018,Hydrogen,90605,1
2018,Hydrogen,90620,4
2018,Hydrogen,90621,1
2018,Hydrogen,90623,2
2018,Hydrogen,90630,6
2018,Hydrogen,90631,7
2018,Hydrogen,90638,1
2018,Hydrogen,90640,2
2018,Hydrogen,90650,2
2018,Hydrogen,90701,2
2018,Hydrogen,90703,9
2018,Hydrogen,90706,2
2018,Hydrogen,90712,1
2018,Hydrogen,90713,5
2018,Hydrogen,90715,1
2018,Hydrogen,90717,1
2018,Hydrogen,90720,4
2018,Hydrogen,90731,1
2018,Hydrogen,90732,3
2018,Hydrogen,90740,5
2018,Hydrogen,90745,2
2018,Hydrogen,90746,2
2018,Hydrogen,90755,4
2018,Hydrogen,90802,3
2018,Hydrogen,90803,7
2018,Hydrogen,90804,1
2018,Hydrogen,90805,2
2018,Hydrogen,90806,2
2018,Hydrogen,90807,3
2018,Hydrogen,90808,3
2018,Hydrogen,90810,2
2018,Hydrogen,90814,1
2018,Hydrogen,90815,8
2018,Hydrogen,91001,4
2018,Hydrogen,91006,7
2018,Hydrogen,91007,7
2018,Hydrogen,91010,2
2018,Hydrogen,91011,14
2018,Hydrogen,91016,6
2018,Hydrogen,91020,2
2018,Hydrogen,91030,9
2018,Hydrogen,91040,1
2018,Hydrogen,91042,1
2018,Hydrogen,91101,1
2018,Hydrogen,91103,3
2018,Hydrogen,91104,2
2018,Hydrogen,91105,4
2018,Hydrogen,91106,3
2018,Hydrogen,91107,8
2018,Hydrogen,91108,3
2018,Hydrogen,91202,2
2018,Hydrogen,91203,1
2018,Hydrogen,91206,2
2018,Hydrogen,91207,2
2018,Hydrogen,91208,6
2018,Hydrogen,91214,7
2018,Hydrogen,91301,5
2018,Hydrogen,91302,8
2018,Hydrogen,91304,1
2018,Hydrogen,91307,8
2018,Hydrogen,91311,6
2018,Hydrogen,91316,5
2018,Hydrogen,91320,2
2018,Hydrogen,91324,1
2018,Hydrogen,91325,4
2018,Hydrogen,91326,3
2018,Hydrogen,91331,1
2018,Hydrogen,91335,6
2018,Hydrogen,91342,3
2018,Hydrogen,91343,1
2018,Hydrogen,91344,3
2018,Hydrogen,91350,2
2018,Hydrogen,91354,2
2018,Hydrogen,91360,5
2018,Hydrogen,91361,1
2018,Hydrogen,91362,5
2018,Hydrogen,91364,9
2018,Hydrogen,91367,14
2018,Hydrogen,91377,2
2018,Hydrogen,91387,3
2018,Hydrogen,91390,2
2018,Hydrogen,91401,2
2018,Hydrogen,91403,11
2018,Hydrogen,91405,1
2018,Hydrogen,91406,5
2018,Hydrogen,91409,1
2018,Hydrogen,91411,2
2018,Hydrogen,91423,1
2018,Hydrogen,91436,2
2018,Hydrogen,91501,2
2018,Hydrogen,91504,5
2018,Hydrogen,91505,2
2018,Hydrogen,91506,2
2018,Hydrogen,91601,3
2018,Hydrogen,91604,2
2018,Hydrogen,91605,3
2018,Hydrogen,91606,2
2018,Hydrogen,91607,1
2018,Hydrogen,91701,2
2018,Hydrogen,91706,3
2018,Hydrogen,91708,2
2018,Hydrogen,91709,13
2018,Hydrogen,91710,5
2018,Hydrogen,91711,3
2018,Hydrogen,91722,2
2018,Hydrogen,91724,3
2018,Hydrogen,91730,4
2018,Hydrogen,91731,1
2018,Hydrogen,91732,1
2018,Hydrogen,91733,2
2018,Hydrogen,91737,1
2018,Hydrogen,91739,3
2018,Hydrogen,91741,3
2018,Hydrogen,91744,3
2018,Hydrogen,91745,9
2018,Hydrogen,91746,1
2018,Hydrogen,91748,5
2018,Hydrogen,91750,2
2018,Hydrogen,91752,3
2018,Hydrogen,91754,2
2018,Hydrogen,91755,2
2018,Hydrogen,91762,2
2018,Hydrogen,91764,2
2018,Hydrogen,91765,16
2018,Hydrogen,91766,2
2018,Hydrogen,91767,1
2018,Hydrogen,91768,3
2018,Hydrogen,91770,7
2018,Hydrogen,91773,2
2018,Hydrogen,91775,5
2018,Hydrogen,91776,2
2018,Hydrogen,91780,7
2018,Hydrogen,91784,4
2018,Hydrogen,91786,1
2018,Hydrogen,91789,7
2018,Hydrogen,91790,7
2018,Hydrogen,91791,3
2018,Hydrogen,91792,3
2018,Hydrogen,91793,1
2018,Hydrogen,91801,3
2018,Hydrogen,91803,1
2018,Hydrogen,91910,1
2018,Hydrogen,91911,1
2018,Hydrogen,91932,1
2018,Hydrogen,92003,1
2018,Hydrogen,92007,1
2018,Hydrogen,92008,1
2018,Hydrogen,92009,7
2018,Hydrogen,92010,1
2018,Hydrogen,92011,1
2018,Hydrogen,92021,1
2018,Hydrogen,92024,3
2018,Hydrogen,92025,1
2018,Hydrogen,92028,1
2018,Hydrogen,92037,2
2018,Hydrogen,92054,1
2018,Hydrogen,92081,2
2018,Hydrogen,92084,1
2018,Hydrogen,92101,3
2018,Hydrogen,92104,3
2018,Hydrogen,92107,3
2018,Hydrogen,92108,1
2018,Hydrogen,92110,2
2018,Hydrogen,92115,1
2018,Hydrogen,92116,2
2018,Hydrogen,92117,1
2018,Hydrogen,92119,1
2018,Hydrogen,92120,1
2018,Hydrogen,92122,1
2018,Hydrogen,92126,3
2018,Hydrogen,92127,4
2018,Hydrogen,92128,2
2018,Hydrogen,92129,5
2018,Hydrogen,92130,9
2018,Hydrogen,92131,3
2018,Hydrogen,92270,1
2018,Hydrogen,92308,1
2018,Hydrogen,92313,1
2018,Hydrogen,92324,2
2018,Hydrogen,92325,1
2018,Hydrogen,92335,1
2018,Hydrogen,92336,8
2018,Hydrogen,92339,1
2018,Hydrogen,92376,1
2018,Hydrogen,92404,14
2018,Hydrogen,92407,1
2018,Hydrogen,92501,2
2018,Hydrogen,92503,6
2018,Hydrogen,92504,2
2018,Hydrogen,92505,1
2018,Hydrogen,92506,1
2018,Hydrogen,92508,1
2018,Hydrogen,92509,2
2018,Hydrogen,92532,1
2018,Hydrogen,92536,1
2018,Hydrogen,92555,1
2018,Hydrogen,92602,12
2018,Hydrogen,92603,9
2018,Hydrogen,92604,8
2018,Hydrogen,92606,8
2018,Hydrogen,92610,6
2018,Hydrogen,92612,16
2018,Hydrogen,92614,12
2018,Hydrogen,92615,1
2018,Hydrogen,92617,4
2018,Hydrogen,92618,25
2018,Hydrogen,92620,18
2018,Hydrogen,92625,4
2018,Hydrogen,92626,4
2018,Hydrogen,92627,3
2018,Hydrogen,92629,2
2018,Hydrogen,92630,10
2018,Hydrogen,92637,3
2018,Hydrogen,92646,5
2018,Hydrogen,92647,4
2018,Hydrogen,92648,6
2018,Hydrogen,92649,6
2018,Hydrogen,92651,7
2018,Hydrogen,92653,6
2018,Hydrogen,92656,9
2018,Hydrogen,92657,3
2018,Hydrogen,92658,1
2018,Hydrogen,92660,15
2018,Hydrogen,92663,5
2018,Hydrogen,92672,3
2018,Hydrogen,92673,7
2018,Hydrogen,92675,5
2018,Hydrogen,92676,1
2018,Hydrogen,92677,11
2018,Hydrogen,92679,9
2018,Hydrogen,92683,6
2018,Hydrogen,92688,7
2018,Hydrogen,92691,11
2018,Hydrogen,92692,8
2018,Hydrogen,92694,7
2018,Hydrogen,92701,2
2018,Hydrogen,92703,1
2018,Hydrogen,92704,5
2018,Hydrogen,92705,9
2018,Hydrogen,92706,2
2018,Hydrogen,92707,4
2018,Hydrogen,92708,6
2018,Hydrogen,92780,3
2018,Hydrogen,92782,16
2018,Hydrogen,92801,1
2018,Hydrogen,92802,2
2018,Hydrogen,92804,2
2018,Hydrogen,92806,1
2018,Hydrogen,92807,11
2018,Hydrogen,92808,10
2018,Hydrogen,92821,5
2018,Hydrogen,92831,8
2018,Hydrogen,92832,1
2018,Hydrogen,92833,4
2018,Hydrogen,92835,4
2018,Hydrogen,92840,7
2018,Hydrogen,92841,1
2018,Hydrogen,92845,3
2018,Hydrogen,92861,1
2018,Hydrogen,92865,8
2018,Hydrogen,92867,7
2018,Hydrogen,92868,3
2018,Hydrogen,92869,9
2018,Hydrogen,92870,7
2018,Hydrogen,92879,5
2018,Hydrogen,92880,5
2018,Hydrogen,92881,1
2018,Hydrogen,92882,4
2018,Hydrogen,92883,4
2018,Hydrogen,92886,13
2018,Hydrogen,92887,5
2018,Hydrogen,93003,11
2018,Hydrogen,93010,1
2018,Hydrogen,93012,2
2018,Hydrogen,93035,1
2018,Hydrogen,93063,2
2018,Hydrogen,93065,5
2018,Hydrogen,93101,1
2018,Hydrogen,93103,1
2018,Hydrogen,93105,2
2018,Hydrogen,93108,1
2018,Hydrogen,93109,1
2018,Hydrogen,93110,1
2018,Hydrogen,93111,1
2018,Hydrogen,93117,3
2018,Hydrogen,93291,1
2018,Hydrogen,93305,1
2018,Hydrogen,93551,1
2018,Hydrogen,93940,1
2018,Hydrogen,94002,4
2018,Hydrogen,94005,1
2018,Hydrogen,94010,3
2018,Hydrogen,94014,1
2018,Hydrogen,94015,2
2018,Hydrogen,94018,1
2018,Hydrogen,94022,2
2018,Hydrogen,94024,7
2018,Hydrogen,94025,3
2018,Hydrogen,94027,1
2018,Hydrogen,94030,6
2018,Hydrogen,94040,8
2018,Hydrogen,94041,3
2018,Hydrogen,94043,12
2018,Hydrogen,94061,2
2018,Hydrogen,94065,4
2018,Hydrogen,94066,3
2018,Hydrogen,94070,3
2018,Hydrogen,94080,1
2018,Hydrogen,94085,9
2018,Hydrogen,94086,13
2018,Hydrogen,94087,15
2018,Hydrogen,94089,4
2018,Hydrogen,94105,2
2018,Hydrogen,94107,2
2018,Hydrogen,94108,2
2018,Hydrogen,94110,1
2018,Hydrogen,94114,1
2018,Hydrogen,94115,4
2018,Hydrogen,94116,2
2018,Hydrogen,94118,5
2018,Hydrogen,94121,2
2018,Hydrogen,94122,3
2018,Hydrogen,94124,1
2018,Hydrogen,94127,1
2018,Hydrogen,94130,1
2018,Hydrogen,94131,2
2018,Hydrogen,94132,1
2018,Hydrogen,94134,1
2018,Hydrogen,94301,1
2018,Hydrogen,94303,9
2018,Hydrogen,94306,6
2018,Hydrogen,94402,3
2018,Hydrogen,94403,4
2018,Hydrogen,94404,9
2018,Hydrogen,94501,3
2018,Hydrogen,94505,1
2018,Hydrogen,94506,5
2018,Hydrogen,94507,1
2018,Hydrogen,94517,2
2018,Hydrogen,94520,1
2018,Hydrogen,94521,2
2018,Hydrogen,94526,7
2018,Hydrogen,94531,2
2018,Hydrogen,94536,10
2018,Hydrogen,94538,10
2018,Hydrogen,94539,17
2018,Hydrogen,94541,5
2018,Hydrogen,94542,1
2018,Hydrogen,94544,2
2018,Hydrogen,94545,8
2018,Hydrogen,94546,9
2018,Hydrogen,94547,1
2018,Hydrogen,94549,2
2018,Hydrogen,94550,2
2018,Hydrogen,94551,4
2018,Hydrogen,94552,9
2018,Hydrogen,94555,11
2018,Hydrogen,94560,8
2018,Hydrogen,94563,1
2018,Hydrogen,94565,2
2018,Hydrogen,94566,7
2018,Hydrogen,94568,14
2018,Hydrogen,94577,2
2018,Hydrogen,94578,3
2018,Hydrogen,94579,3
2018,Hydrogen,94580,2
2018,Hydrogen,94582,30
2018,Hydrogen,94583,15
2018,Hydrogen,94587,13
2018,Hydrogen,94588,3
2018,Hydrogen,94596,1
2018,Hydrogen,94597,1
2018,Hydrogen,94598,1
2018,Hydrogen,94602,3
2018,Hydrogen,94605,1
2018,Hydrogen,94606,2
2018,Hydrogen,94607,2
2018,Hydrogen,94608,2
2018,Hydrogen,94609,1
2018,Hydrogen,94611,4
2018,Hydrogen,94612,2
2018,Hydrogen,94618,1
2018,Hydrogen,94619,2
2018,Hydrogen,94703,1
2018,Hydrogen,94704,1
2018,Hydrogen,94706,2
2018,Hydrogen,94707,1
2018,Hydrogen,94708,1
2018,Hydrogen,94709,2
2018,Hydrogen,94710,1
2018,Hydrogen,94801,1
2018,Hydrogen,94901,2
2018,Hydrogen,94903,4
2018,Hydrogen,94904,1
2018,Hydrogen,94920,1
2018,Hydrogen,94924,1
2018,Hydrogen,94925,1
2018,Hydrogen,94930,1
2018,Hydrogen,94939,1
2018,Hydrogen,94941,3
2018,Hydrogen,94947,2
2018,Hydrogen,94952,1
2018,Hydrogen,94960,2
2018,Hydrogen,94965,2
2018,Hydrogen,95003,1
2018,Hydrogen,95006,1
2018,Hydrogen,95008,10
2018,Hydrogen,95014,26
2018,Hydrogen,95018,1
2018,Hydrogen,95020,2
2018,Hydrogen,95023,1
2018,Hydrogen,95030,7
2018,Hydrogen,95032,8
2018,Hydrogen,95033,2
2018,Hydrogen,95035,15
2018,Hydrogen,95037,7
2018,Hydrogen,95050,9
2018,Hydrogen,95051,16
2018,Hydrogen,95054,5
2018,Hydrogen,95060,2
2018,Hydrogen,95066,2
2018,Hydrogen,95070,32
2018,Hydrogen,95110,4
2018,Hydrogen,95111,8
2018,Hydrogen,95112,2
2018,Hydrogen,95113,1
2018,Hydrogen,95116,3
2018,Hydrogen,95117,7
2018,Hydrogen,95118,3
2018,Hydrogen,95119,1
2018,Hydrogen,95120,16
2018,Hydrogen,95121,4
2018,Hydrogen,95122,2
2018,Hydrogen,95123,11
2018,Hydrogen,95124,14
2018,Hydrogen,95125,14
2018,Hydrogen,95126,7
2018,Hydrogen,95127,6
2018,Hydrogen,95128,4
2018,Hydrogen,95129,19
2018,Hydrogen,95130,7
2018,Hydrogen,95131,8
2018,Hydrogen,95132,11
2018,Hydrogen,95133,4
2018,Hydrogen,95134,4
2018,Hydrogen,95135,13
2018,Hydrogen,95136,9
2018,Hydrogen,95138,3
2018,Hydrogen,95139,1
2018,Hydrogen,95140,1
2018,Hydrogen,95148,3
2018,Hydrogen,95160,1
2018,Hydrogen,95219,1
2018,Hydrogen,95242,1
2018,Hydrogen,95336,1
2018,Hydrogen,95376,1
2018,Hydrogen,95377,1
2018,Hydrogen,95391,3
2018,Hydrogen,95407,1
2018,Hydrogen,95476,1
2018,Hydrogen,95603,1
2018,Hydrogen,95605,1
2018,Hydrogen,95616,6
2018,Hydrogen,95618,2
2018,Hydrogen,95620,1
2018,Hydrogen,95621,1
2018,Hydrogen,95624,1
2018,Hydrogen,95628,1
2018,Hydrogen,95630,3
2018,Hydrogen,95661,4
2018,Hydrogen,95670,3
2018,Hydrogen,95677,1
2018,Hydrogen,95678,1
2018,Hydrogen,95691,2
2018,Hydrogen,95694,1
2018,Hydrogen,95695,2
2018,Hydrogen,95746,3
2018,Hydrogen,95747,2
2018,Hydrogen,95758,1
2018,Hydrogen,95759,1
2018,Hydrogen,95762,3
2018,Hydrogen,95765,2
2018,Hydrogen,95816,2
2018,Hydrogen,95817,2
2018,Hydrogen,95819,1
2018,Hydrogen,95821,1
2018,Hydrogen,95822,1
2018,Hydrogen,95825,1
2018,Hydrogen,95826,2
2018,Hydrogen,95831,5
2018,Hydrogen,95833,2
2018,Hydrogen,95834,4
2018,Hydrogen,95835,1
2018,Hydrogen,95843,1
2018,Hydrogen,95864,2
2018,Hydrogen,96161,1
2018,Hydrogen,99999,14
2019,Electric,89061,1
2019,Electric,90001,9
2019,Electric,90002,9
2019,Electric,90003,4
2019,Electric,90004,102
2019,Electric,90005,48
2019,Electric,90006,16
2019,Electric,90007,26
2019,Electric,90008,41
2019,Electric,90010,21
2019,Electric,90011,15
2019,Electric,90012,268
2019,Electric,90013,33
2019,Electric,90014,32
2019,Electric,90015,88
2019,Electric,90016,55
2019,Electric,90017,66
2019,Electric,90018,35
2019,Electric,90019,117
2019,Electric,90020,33
2019,Electric,90021,25
2019,Electric,90022,15
2019,Electric,90023,12
2019,Electric,90024,168
2019,Electric,90025,212
2019,Electric,90026,151
2019,Electric,90027,162
2019,Electric,90028,73
2019,Electric,90029,24
2019,Electric,90031,25
2019,Electric,90032,49
2019,Electric,90033,11
2019,Electric,90034,151
2019,Electric,90035,77
2019,Electric,90036,144
2019,Electric,90037,11
2019,Electric,90038,38
2019,Electric,90039,142
2019,Electric,90040,11
2019,Electric,90041,91
2019,Electric,90042,130
2019,Electric,90043,52
2019,Electric,90044,14
2019,Electric,90045,187
2019,Electric,90046,266
2019,Electric,90047,17
2019,Electric,90048,123
2019,Electric,90049,357
2019,Electric,90056,38
2019,Electric,90057,53
2019,Electric,90058,10
2019,Electric,90059,2
2019,Electric,90061,4
2019,Electric,90062,14
2019,Electric,90063,20
2019,Electric,90064,181
2019,Electric,90065,137
2019,Electric,90066,249
2019,Electric,90067,65
2019,Electric,90068,183
2019,Electric,90069,159
2019,Electric,90071,11
2019,Electric,90077,110
2019,Electric,90089,4
2019,Electric,90094,123
2019,Electric,90095,7
2019,Electric,90201,16
2019,Electric,90209,8
2019,Electric,90210,209
2019,Electric,90211,52
2019,Electric,90212,71
2019,Electric,90220,18
2019,Electric,90221,9
2019,Electric,90222,2
2019,Electric,90230,118
2019,Electric,90232,92
2019,Electric,90240,46
2019,Electric,90241,65
2019,Electric,90242,27
2019,Electric,90245,85
2019,Electric,90247,41
2019,Electric,90248,24
2019,Electric,90249,27
2019,Electric,90250,118
2019,Electric,90254,139
2019,Electric,90255,10
2019,Electric,90260,35
2019,Electric,90262,13
2019,Electric,90264,1
2019,Electric,90265,131
2019,Electric,90266,358
2019,Electric,90270,1
2019,Electric,90272,288
2019,Electric,90274,265
2019,Electric,90275,286
2019,Electric,90277,170
2019,Electric,90278,273
2019,Electric,90280,16
2019,Electric,90290,61
2019,Electric,90291,175
2019,Electric,90292,187
2019,Electric,90293,70
2019,Electric,90294,1
2019,Electric,90296,1
2019,Electric,90301,15
2019,Electric,90302,19
2019,Electric,90303,12
2019,Electric,90304,15
2019,Electric,90305,20
2019,Electric,90401,61
2019,Electric,90402,128
2019,Electric,90403,150
2019,Electric,90404,80
2019,Electric,90405,200
2019,Electric,90406,1
2019,Electric,90408,1
2019,Electric,90501,89
2019,Electric,90502,36
2019,Electric,90503,148
2019,Electric,90504,88
2019,Electric,90505,124
2019,Electric,90510,1
2019,Electric,90601,68
2019,Electric,90602,14
2019,Electric,90603,30
2019,Electric,90604,42
2019,Electric,90605,33
2019,Electric,90606,14
2019,Electric,90620,86
2019,Electric,90621,83
2019,Electric,90623,63
2019,Electric,90630,163
2019,Electric,90631,114
2019,Electric,90633,1
2019,Electric,90637,1
2019,Electric,90638,83
2019,Electric,90640,54
2019,Electric,90650,68
2019,Electric,90660,31
2019,Electric,90670,29
2019,Electric,90680,27
2019,Electric,90701,23
2019,Electric,90703,252
2019,Electric,90704,1
2019,Electric,90706,48
2019,Electric,90710,25
2019,Electric,90712,51
2019,Electric,90713,50
2019,Electric,90715,20
2019,Electric,90716,5
2019,Electric,90717,36
2019,Electric,90720,116
2019,Electric,90723,16
2019,Electric,90731,51
2019,Electric,90732,42
2019,Electric,90740,81
2019,Electric,90742,3
2019,Electric,90743,3
2019,Electric,90744,11
2019,Electric,90745,42
2019,Electric,90746,27
2019,Electric,90755,39
2019,Electric,90802,64
2019,Electric,90803,121
2019,Electric,90804,40
2019,Electric,90805,45
2019,Electric,90806,108
2019,Electric,90807,81
2019,Electric,90808,113
2019,Electric,90810,10
2019,Electric,90813,18
2019,Electric,90814,43
2019,Electric,90815,99
2019,Electric,91001,186
2019,Electric,91006,201
2019,Electric,91007,145
2019,Electric,91008,8
2019,Electric,91010,34
2019,Electric,91011,194
2019,Electric,91012,2
2019,Electric,91016,107
2019,Electric,91017,1
2019,Electric,91020,18
2019,Electric,91024,44
2019,Electric,91030,153
2019,Electric,91031,1
2019,Electric,91040,53
2019,Electric,91042,53
2019,Electric,91101,104
2019,Electric,91103,71
2019,Electric,91104,118
2019,Electric,91105,118
2019,Electric,91106,101
2019,Electric,91107,180
2019,Electric,91108,122
2019,Electric,91109,2
2019,Electric,91116,1
2019,Electric,91118,2
2019,Electric,91201,52
2019,Electric,91202,69
2019,Electric,91203,44
2019,Electric,91204,22
2019,Electric,91205,40
2019,Electric,91206,100
2019,Electric,91207,56
2019,Electric,91208,80
2019,Electric,91209,2
2019,Electric,91210,3
2019,Electric,91214,100
2019,Electric,91221,1
2019,Electric,91225,1
2019,Electric,91301,147
2019,Electric,91302,245
2019,Electric,91303,28
2019,Electric,91304,96
2019,Electric,91306,49
2019,Electric,91307,120
2019,Electric,91311,108
2019,Electric,91316,138
2019,Electric,91320,207
2019,Electric,91321,46
2019,Electric,91324,60
2019,Electric,91325,77
2019,Electric,91326,257
2019,Electric,91330,1
2019,Electric,91331,25
2019,Electric,91335,56
2019,Electric,91337,1
2019,Electric,91340,18
2019,Electric,91342,73
2019,Electric,91343,62
2019,Electric,91344,152
2019,Electric,91345,18
2019,Electric,91350,162
2019,Electric,91351,52
2019,Electric,91352,33
2019,Electric,91354,196
2019,Electric,91355,109
2019,Electric,91356,137
2019,Electric,91360,120
2019,Electric,91361,151
2019,Electric,91362,192
2019,Electric,91364,135
2019,Electric,91367,147
2019,Electric,91372,1
2019,Electric,91376,1
2019,Electric,91377,92
2019,Electric,91381,138
2019,Electric,91384,48
2019,Electric,91387,108
2019,Electric,91390,47
2019,Electric,91392,1
2019,Electric,91401,98
2019,Electric,91402,36
2019,Electric,91403,156
2019,Electric,91405,101
2019,Electric,91406,92
2019,Electric,91411,50
2019,Electric,91413,1
2019,Electric,91416,1
2019,Electric,91423,159
2019,Electric,91426,4
2019,Electric,91436,197
2019,Electric,91501,42
2019,Electric,91502,25
2019,Electric,91504,52
2019,Electric,91505,89
2019,Electric,91506,56
2019,Electric,91510,2
2019,Electric,91601,63
2019,Electric,91602,73
2019,Electric,91604,229
2019,Electric,91605,46
2019,Electric,91606,43
2019,Electric,91607,86
2019,Electric,91610,1
2019,Electric,91614,1
2019,Electric,91701,65
2019,Electric,91702,95
2019,Electric,91706,55
2019,Electric,91708,44
2019,Electric,91709,382
2019,Electric,91710,164
2019,Electric,91711,104
2019,Electric,91715,1
2019,Electric,91722,36
2019,Electric,91723,17
2019,Electric,91724,58
2019,Electric,91729,2
2019,Electric,91730,99
2019,Electric,91731,20
2019,Electric,91732,53
2019,Electric,91733,39
2019,Electric,91737,56
2019,Electric,91739,153
2019,Electric,91740,44
2019,Electric,91741,85
2019,Electric,91743,1
2019,Electric,91744,48
2019,Electric,91745,143
2019,Electric,91746,16
2019,Electric,91748,144
2019,Electric,91750,81
2019,Electric,91752,70
2019,Electric,91754,96
2019,Electric,91755,75
2019,Electric,91761,81
2019,Electric,91762,53
2019,Electric,91763,31
